Quadrat_ID,Mining_type,Spatial_Zone,Season,B02_median,B02_std,B03_median,B03_std,B04_median,B04_std,B05_median,B05_std,B06_median,B06_std,B07_median,B07_std,B08_median,B08_std,B8A_median,B8A_std,B11_median,B11_std,B12_median,B12_std
OC-Q2,Opencast,Zone_A_10m,Monsoon,0.0746,0.003959797974644662,0.09620000000000001,0.008485281374238573,0.0997,0.014566399692442885,0.12475,0.016899852070358483,0.17905,0.0023334523779156148,0.2017,0.012303657992645937,0.2167,0.03125411972844541,0.2202,0.008061017305526627,0.2119,0.022061731573020285,0.17015,0.024960869375885125
OC-Q2,Opencast,Zone_A_10m,Summer,0.07394999999999999,0.0013435028842544348,0.0929,0.0021213203435596446,0.1056,0.0002828427124746271,0.12355,0.0028991378028648397,0.15165,0.0014849242404917434,0.16375,0.001202081528017126,0.1718,0.004242640687119289,0.17945,0.003889087296526015,0.2146,0.014566399692442854,0.1826,0.017819090885900998
OC-Q2,Opencast,Zone_A_10m,Winter,0.0648,0.009758073580374354,0.08665,0.01902117241391813,0.0927,0.0176776695296637,0.11660000000000001,0.021071782079359128,0.1682,0.019233304448274095,0.18755,0.0184554869889689,0.222,0.01244507934888324,0.1946,0.02064751801064719,0.18430000000000002,0.02022325394193526,0.13735,0.015627059864222706
OC-Q2,Opencast,Zone_B_50m,Monsoon,0.0693,0.007636753236814716,0.08785,0.014637110370561531,0.08655,0.02283954903232548,0.1225,0.01810193359837561,0.1784,0.00042426406871192107,0.201,0.008768124086713175,0.20855,0.009828784258492998,0.2198,0.003959797974644662,0.2118,0.023475945135393354,0.16749999999999998,0.026304372260139545
OC-Q2,Opencast,Zone_B_50m,Summer,0.07339999999999999,0.0012727922061357975,0.08875,0.0017677669529663704,0.09525,0.004030508652763329,0.1221,0.001979898987322331,0.15215,0.0019091883092036742,0.16465000000000002,0.002050609665440968,0.16970000000000002,0.001131370849898479,0.1805,0.003818376618407358,0.21394999999999997,0.014778531726798855,0.18015,0.017889801564019644
OC-Q2,Opencast,Zone_B_50m,Winter,0.06315,0.015202795795510765,0.0796,0.019374725804511404,0.0795,0.02107178207935911,0.1137,0.020364675298172562,0.1642,0.01866761902332487,0.18215,0.01817264427649427,0.1945,0.02107178207935911,0.19375,0.01930401512639274,0.1827,0.018809040379562172,0.1361,0.015132085117392108
OC-Q2,Opencast,Zone_C_50m,Monsoon,0.0662,0.007071067811865474,0.08455,0.01378858223313767,0.08299999999999999,0.02149604614807104,0.1195,0.019798989873223333,0.17959999999999998,0.001697056274847694,0.2031,0.007071067811865481,0.20685,0.005303300858899111,0.22215000000000001,0.0010606601717797928,0.2112,0.02687005768508879,0.1623,0.02884995667241114
OC-Q2,Opencast,Zone_C_50m,Summer,0.07025,0.0012020815280171212,0.08515,0.0017677669529663704,0.09075,0.004030508652763324,0.1189,0.002687005768508879,0.15184999999999998,0.002616295090390242,0.16549999999999998,0.002969848480983516,0.16849999999999998,0.002404163056034262,0.1817,0.0033941125496954466,0.21325,0.01534421715174808,0.17615,0.018596908345206192
OC-Q2,Opencast,Zone_C_50m,Winter,0.0629,0.01470782104868019,0.07894999999999999,0.019021172413918118,0.07985,0.019586857838867367,0.11019999999999999,0.019374725804511394,0.15925,0.018031222920256967,0.1765,0.018101933598375596,0.18725,0.020576807332528545,0.19105,0.01817264427649427,0.18145,0.01689985207035847,0.133,0.01258650070512055
OC-Q2,Opencast,Zone_D_100m,Monsoon,0.06584999999999999,0.007990306627407982,0.08465,0.014354267658086919,0.08315,0.025102290732122442,0.12029999999999999,0.020364675298172562,0.18309999999999998,0.004525483399593906,0.20729999999999998,0.014707821048680207,0.20679999999999998,0.013435028842544406,0.2268,0.009475230867899753,0.2131,0.031254119728445405,0.16055,0.03471894295625946
OC-Q2,Opencast,Zone_D_100m,Summer,0.069,0.0018384776310850222,0.0842,0.0025455844122715655,0.09085,0.004879036790187171,0.11765,0.004454772721475249,0.1501,0.0035355339059327407,0.16325,0.003889087296526015,0.1634,0.003959797974644662,0.17965,0.004313351365237936,0.21534999999999999,0.016051323932934656,0.1759,0.01951614716074872
OC-Q2,Opencast,Zone_D_100m,Winter,0.0628,0.014000714267493634,0.079,0.01824335495461292,0.08195,0.018596908345206196,0.11195,0.018596908345206192,0.1593,0.01824335495461292,0.176,0.017677669529663674,0.18330000000000002,0.021213203435596434,0.1913,0.01824335495461292,0.18725,0.014778531726798825,0.13574999999999998,0.010253048327204918
OC-Q3,Opencast,Zone_A_10m,Monsoon,0.08399999999999999,0.027152900397563424,0.1112,0.028849956672411126,0.12575,0.05720493859799169,0.1876,0.014707821048680188,0.22905,0.01647558800164655,0.25505,0.02510229073212242,0.253,0.02107178207935914,0.2734,0.008202438661763971,0.30825,0.07544829355260461,0.24445,0.07459976541518076
